,y,x0,x1,x2,x3,x4,x5,x6
1998,0,6942,35047,29507,33984,-1,-1,-1
1999,0,47733,5325,29598,43515,-1,-1,-1
2000,0,15832,37692,26859,28567,25079,18707,15200
2001,0,5857,39087,30893,-1,-1,-1,-1
2002,1,45278,16398,13653,13748,-1,-1,-1
2003,0,23965,45552,30219,24079,12181,-1,-1
2004,1,21848,14290,24755,35013,15361,48038,-1
2005,1,36311,30239,7195,-1,-1,-1,-1
2006,1,3579,36147,34095,10441,16307,-1,-1
2007,1,4204,6957,9163,-1,-1,-1,-1
2008,1,20627,17567,14832,27029,44197,1,-1
2009,0,35449,30903,7648,4217,10474,1185,-1
2010,0,46701,26826,12090,5386,17351,-1,-1
2011,1,18844,28816,43052,11347,-1,-1,-1
2012,1,42802,3979,7090,-1,-1,-1,-1
2013,1,21599,34264,17930,41958,25484,21027,29093
2014,1,24608,44987,24542,24878,18528,40247,-1
2015,0,7104,11489,16072,4056,-1,-1,-1
2016,1,42723,24037,7191,35650,938,-1,-1
2017,1,19424,18115,31659,1072,43347,35156,-1
2018,0,30665,44882,40153,42523,16063,34408,-1
2019,0,13655,45250,28135,17267,29671,-1,-1
2020,1,28772,90,44127,26459,-1,-1,-1
2021,1,49622,41140,11416,35988,498,22364,-1
2022,1,35936,28243,37229,15910,20850,46505,-1
2023,1,29291,30501,5145,36137,27390,-1,-1
2024,0,7487,33923,24786,-1,-1,-1,-1
2025,1,12488,27743,12956,21463,6493,-1,-1
2026,0,29115,47310,37858,31565,41201,28826,-1
2027,0,4645,27091,25639,31244,48649,5757,41435
2028,1,28800,19882,6140,6912,10520,-1,-1
2029,0,11532,48956,40406,20589,-1,-1,-1
2030,1,46432,7361,20072,1457,5201,-1,-1
2031,1,42216,14511,36415,-1,-1,-1,-1
2032,0,45530,32440,29016,-1,-1,-1,-1
2033,0,1796,21749,46577,3018,33436,13371,-1
2034,0,15647,19258,17432,21368,32827,12212,6703
2035,1,35536,44950,15030,2645,21794,15780,186
2036,0,43430,8106,2166,6316,32534,-1,-1
2037,1,11398,13130,49384,-1,-1,-1,-1
2038,1,30282,24128,45628,49152,27557,4932,280
2039,1,20966,20094,28565,39718,11097,-1,-1
2040,1,29137,39067,28486,3723,-1,-1,-1
2041,1,24959,33350,30775,3281,44437,10491,12539
2042,1,7732,43645,31386,9701,25421,16948,-1
2043,1,6319,10118,17816,2845,20870,15541,-1
2044,0,41229,3578,30923,38040,-1,-1,-1
2045,0,14023,41880,29880,682,25618,4230,5935
2046,0,30233,12899,16284,5001,2923,-1,-1
2047,1,21240,18094,49718,2691,7827,-1,-1
2048,1,4811,36510,3446,28346,41778,8156,-1
2049,0,18765,17473,27183,39559,44924,44414,-1
2050,1,48323,28781,44439,-1,-1,-1,-1
2051,1,44113,48929,1231,7751,-1,-1,-1
2052,0,108,40330,22514,14146,-1,-1,-1
2053,0,16839,48569,3529,3110,23597,19753,23129
2054,1,45215,24899,38977,35827,48852,33472,-1
2055,1,37983,12498,37632,1396,-1,-1,-1
2056,1,12358,44374,47996,18421,15557,3141,-1
2057,0,49218,49182,46545,16864,7336,25145,-1
2058,0,34437,4289,38065,6663,-1,-1,-1
2059,1,36962,36710,17736,3202,45847,-1,-1
2060,1,46888,41453,28055,36871,30375,8288,33597
2061,1,17834,35232,2323,34822,31488,-1,-1
2062,0,38008,36663,39035,-1,-1,-1,-1
2063,0,37972,24735,6753,8480,10421,42517,-1
2064,1,19908,16170,46873,15381,42217,-1,-1
2065,1,42370,24856,26699,35397,34127,-1,-1
2066,1,4546,43236,33281,43743,6149,10688,-1
2067,1,42707,44465,38932,8632,49279,19334,34664
2068,1,13047,17595,24013,33192,-1,-1,-1
2069,1,39495,42392,27205,19327,1323,-1,-1
2070,0,17082,34621,29780,-1,-1,-1,-1
2071,1,41952,24595,10351,14076,608,49583,-1
2072,0,41118,15258,41762,16790,32310,-1,-1
2073,1,30070,37429,17919,49005,-1,-1,-1
2074,1,383,15331,39309,22848,12781,14524,-1
2075,1,29005,24639,13832,42399,475,-1,-1
2076,0,36800,18372,24106,26758,1467,-1,-1
2077,1,46223,6724,14018,14019,37664,-1,-1
2078,0,17462,34018,8122,14400,-1,-1,-1
2079,0,7600,36897,44429,-1,-1,-1,-1
2080,1,47765,3303,6342,23556,15464,923,20458
2081,0,3601,39664,3875,-1,-1,-1,-1
2082,0,6868,7028,34519,4346,-1,-1,-1
2083,1,42202,20903,41872,8541,6006,15404,-1
2084,1,23728,39782,11402,-1,-1,-1,-1
2085,1,40075,30389,2625,40571,16718,39070,-1
2086,1,14881,24626,45886,39562,39570,22175,-1
2087,1,14664,20735,18938,33113,41687,47224,-1
2088,1,18349,32614,41823,5784,-1,-1,-1
2089,0,47761,43474,27996,-1,-1,-1,-1
2090,1,7989,24046,37658,2357,48586,49350,1398
2091,1,30359,15274,43313,13501,-1,-1,-1
2092,1,9279,38054,35520,41307,48422,38628,37467
2093,0,16900,18439,40811,-1,-1,-1,-1
2094,0,470,17018,33441,-1,-1,-1,-1
2095,1,9038,32850,42367,42219,14971,45349,-1
2096,1,7969,39257,46278,46592,31454,22417,13926
2097,1,37401,43737,30779,3643,9724,33614,27844
2098,1,34914,8501,9392,3248,8913,10427,-1
2099,0,27038,25237,25927,38178,-1,-1,-1
2100,1,17180,10072,32148,33136,41096,11632,18044
2101,0,181,9206,13660,49198,23923,14766,-1
2102,1,1143,29225,19485,-1,-1,-1,-1
2103,1,44866,37958,20021,-1,-1,-1,-1
2104,0,38219,40063,46917,24697,13645,37893,30388
2105,0,1008,33452,37175,24362,-1,-1,-1
2106,1,16064,8147,48371,18821,40309,25098,-1
2107,1,10308,41325,23587,-1,-1,-1,-1
2108,0,13443,46795,35823,45302,-1,-1,-1
2109,1,20667,35110,33504,37964,-1,-1,-1
2110,1,12736,10608,21453,4285,-1,-1,-1
2111,1,37495,41499,37440,33207,1623,38430,-1
2112,1,43778,8134,29537,9737,17210,7609,20623
2113,1,31347,16467,25417,26559,2877,24433,43714
2114,1,44228,34575,40894,6110,30071,4919,-1
2115,0,23602,38566,38519,43735,-1,-1,-1
2116,0,41048,10178,47491,35019,3704,26848,49626
2117,0,22254,12838,39269,31341,33036,-1,-1
2118,1,31227,2259,1335,44090,12573,-1,-1
2119,0,9232,13420,26637,47827,27522,2453,-1
2120,1,13999,22598,42516,34071,47039,37894,-1
2121,1,18326,35565,18596,44018,28852,5038,28822
2122,0,23787,46905,29223,33531,19409,-1,-1
2123,1,36193,44585,29686,4400,29560,42632,-1
2124,1,15998,25919,38096,8672,36699,46166,-1
2125,1,40051,28631,3833,22019,-1,-1,-1
2126,1,49427,10059,36529,18832,-1,-1,-1
2127,1,47779,38746,35243,35417,27945,30291,-1
2128,1,1284,15532,46283,-1,-1,-1,-1
2129,1,26891,36066,11947,18650,-1,-1,-1
2130,0,45147,1023,17541,34366,32622,34336,-1
2131,1,7275,23982,44485,20807,38767,46141,26625
2132,0,42067,6197,48227,26507,15083,-1,-1
2133,1,10890,43640,4160,19469,-1,-1,-1
2134,1,32270,37558,40988,18142,45202,-1,-1
2135,0,2633,26124,32213,34405,9137,31372,-1
2136,0,11900,4178,44058,20924,32986,-1,-1
2137,0,550,42999,41261,-1,-1,-1,-1
2138,1,45854,39403,47793,11463,37092,-1,-1
2139,0,20295,34463,28811,29383,13424,-1,-1
2140,1,4949,18730,3316,31664,37317,21579,-1
2141,1,25922,41241,13462,48501,43223,47155,29352
2142,1,6237,31908,13464,3524,40671,11153,48286
2143,1,44601,24588,42052,30094,29957,41218,-1
2144,1,10343,41793,41582,10842,-1,-1,-1
2145,1,43606,3719,6355,6521,9288,-1,-1
2146,1,45561,33315,18398,-1,-1,-1,-1
2147,0,2284,49851,34996,40965,3503,12712,49874
2148,1,28796,35541,31609,24139,41456,27572,26180
2149,0,10252,44408,19886,34705,32331,3287,8661
2150,0,5394,31013,10829,4159,-1,-1,-1
2151,0,1240,38049,267,46233,-1,-1,-1
2152,1,23454,30681,48635,8091,36130,12009,39991
2153,0,36670,7611,15215,19490,6543,-1,-1
2154,1,18397,33259,6860,39945,43870,21245,-1
2155,1,18911,21480,27501,10250,37318,-1,-1
2156,0,31294,48037,25273,38943,14065,-1,-1
2157,1,18551,29205,40793,24095,9398,45519,-1
2158,1,39783,36306,20248,39966,46349,42238,20879
2159,1,9562,41720,7080,15871,-1,-1,-1
2160,0,12335,32616,36109,26610,25044,11667,29518
2161,1,4029,16269,26759,17723,-1,-1,-1
2162,1,48742,10999,36774,42055,39221,-1,-1
2163,1,49413,17295,33670,31737,16424,36726,19460
2164,1,49781,39931,15363,10951,46802,20604,21104
2165,1,25013,2149,16666,33565,35158,17224,34751
2166,1,2374,29066,43247,17726,-1,-1,-1
2167,0,2097,34435,24864,45117,15975,10037,4764
2168,1,1410,20177,19058,34220,10007,16366,13511
2169,1,10802,45252,226,32660,46343,14036,5128
2170,0,10337,49909,21882,-1,-1,-1,-1
2171,1,27163,48436,8628,12896,2949,1174,-1
2172,1,7901,23980,44826,44161,20482,2891,37874
2173,1,12033,47584,29653,24621,32010,34472,-1
2174,0,35164,49630,32258,18896,-1,-1,-1
2175,1,21539,21441,37709,48761,48209,19045,-1
2176,0,43552,42199,17951,-1,-1,-1,-1
2177,0,6551,35402,47104,49362,41731,-1,-1
2178,1,1698,19444,27271,5549,26612,7656,-1
2179,1,47784,49328,11487,25588,48718,-1,-1
2180,0,34150,42155,35162,47371,20554,12802,-1
2181,1,34279,44373,25249,31638,-1,-1,-1
2182,0,32304,27308,6036,24441,1497,39193,-1
2183,1,11821,27173,16156,18962,25569,3282,-1
2184,1,31627,39055,30506,32127,19408,29185,-1
2185,1,12370,38770,750,41599,-1,-1,-1
2186,0,20516,28326,19110,11297,-1,-1,-1
2187,0,39633,24573,311,21908,-1,-1,-1
2188,1,19587,29744,4665,35750,39147,-1,-1
2189,0,22128,1696,7416,12640,6865,-1,-1
2190,0,28385,19649,5053,49769,-1,-1,-1
2191,0,23635,33249,7599,43392,43456,-1,-1
2192,0,37407,41024,47278,48263,-1,-1,-1
2193,1,11072,12169,39201,8304,-1,-1,-1
2194,0,48481,47649,2489,22070,45536,15181,-1
2195,1,4593,47825,14399,31833,1326,28886,5756
2196,0,34205,36153,20723,36994,-1,-1,-1
2197,1,3350,25393,49488,20024,49725,438,24876
2198,1,6740,15253,29977,5684,42438,-1,-1
2199,0,46100,1188,9994,-1,-1,-1,-1
2200,1,44370,31231,41572,41159,-1,-1,-1
2201,0,33061,43388,33376,-1,-1,-1,-1
2202,1,6649,46927,25932,-1,-1,-1,-1
2203,1,47239,21569,33865,7981,-1,-1,-1
2204,1,9595,44735,27132,47507,773,-1,-1
2205,1,46076,3394,25869,45167,21565,32116,-1
2206,1,38369,21115,32564,-1,-1,-1,-1
2207,1,10709,40748,25915,11592,23815,28597,15507
2208,0,28891,11296,5809,22792,-1,-1,-1
2209,1,47773,31787,22014,-1,-1,-1,-1
2210,1,49483,48674,29707,6222,43297,43999,-1
2211,0,18647,1426,8101,41476,2754,2617,-1
2212,1,10880,12815,32765,17895,36937,47654,-1
2213,1,37619,1763,26653,-1,-1,-1,-1
2214,1,28644,1656,8202,-1,-1,-1,-1
2215,1,2277,49716,11247,43728,-1,-1,-1
2216,0,23389,37128,7747,4559,23643,-1,-1
2217,0,47263,33218,896,37604,16530,2927,47993
2218,1,16591,43378,6561,35922,-1,-1,-1
2219,0,10243,42536,39548,-1,-1,-1,-1
2220,0,15726,32176,33310,49117,6401,39704,41027
2221,1,33138,44169,28219,-1,-1,-1,-1
2222,0,37111,21396,40126,-1,-1,-1,-1
2223,1,34453,24056,18778,26005,36028,-1,-1
2224,0,31123,4679,5771,22909,38535,-1,-1
2225,1,42407,32918,180,47905,21581,15938,-1
2226,1,20679,10035,10423,46450,8090,11751,35100
2227,1,21667,22095,15612,13,4251,8494,3674
2228,1,8721,13556,37676,7671,-1,-1,-1
2229,1,29353,17080,18741,21121,40855,40948,47824
2230,0,4496,47470,5460,11789,33240,11742,-1
2231,1,13552,23518,13053,-1,-1,-1,-1
2232,0,13814,30269,38469,10077,23458,23068,30637
2233,0,24017,38433,38820,-1,-1,-1,-1
2234,1,1213,19211,10329,12790,29688,-1,-1
2235,1,33869,3683,30901,10237,37470,15662,-1
2236,1,19166,11550,10287,36474,-1,-1,-1
2237,1,31200,39959,3914,26611,-1,-1,-1
2238,0,33231,40141,17003,41831,14045,-1,-1
2239,1,47192,23210,41782,48878,39266,32124,44794
2240,1,44891,44997,45399,45146,-1,-1,-1
2241,1,44336,25549,22204,24567,39154,48670,-1
2242,1,18388,32523,11225,7020,40071,-1,-1
2243,1,3442,631,26317,-1,-1,-1,-1
2244,1,49898,37247,20194,27568,600,38876,-1
2245,1,47884,9545,26012,17233,44511,39581,7945
2246,1,45503,24352,25893,20037,17712,-1,-1
2247,1,18180,31857,4219,-1,-1,-1,-1
2248,1,33197,919,15526,-1,-1,-1,-1
2249,0,12348,8854,18998,9426,8943,-1,-1
2250,0,32235,35581,39117,27628,39360,-1,-1
2251,1,904,17411,32071,26433,42024,-1,-1
2252,1,8957,29131,44496,10538,-1,-1,-1
2253,1,31183,3318,34638,157,46258,-1,-1
2254,0,4325,18623,26951,5073,-1,-1,-1
2255,1,596,33831,8339,22081,23883,5434,-1
2256,1,27646,37436,16468,12923,48134,10544,-1
2257,0,1478,47979,22306,32497,10113,12680,-1
2258,0,7707,33179,22197,-1,-1,-1,-1
2259,1,308,39878,471,41682,18335,13360,42883
2260,0,16614,45198,24478,-1,-1,-1,-1
2261,1,9240,30459,37830,13480,41062,15278,5082
2262,0,17687,36542,38416,-1,-1,-1,-1
2263,1,9565,9687,20258,12233,28536,-1,-1
2264,0,1270,42365,32418,-1,-1,-1,-1
2265,0,16224,46619,14198,-1,-1,-1,-1
2266,1,9806,15742,48598,18056,1339,48283,-1
2267,1,23931,27138,16419,49257,32896,14788,-1
2268,0,19260,8620,23540,-1,-1,-1,-1
2269,0,31886,38390,40081,37832,5401,47220,96
2270,1,37192,18004,24628,4913,-1,-1,-1
2271,0,5628,49792,43119,24055,-1,-1,-1
2272,1,45533,14522,49288,1771,-1,-1,-1
2273,0,34596,42945,47434,34000,26656,-1,-1
2274,0,3349,42085,29088,-1,-1,-1,-1
2275,1,14050,37988,21582,48646,43244,-1,-1
2276,1,24482,14009,1491,18805,-1,-1,-1
2277,1,49504,3113,36708,-1,-1,-1,-1
2278,1,12179,27166,15232,12103,-1,-1,-1
2279,1,49418,32468,29913,6666,42851,15597,-1
2280,1,44358,27595,12223,39735,3835,38240,-1
2281,1,23846,285,17041,18575,-1,-1,-1
2282,1,25636,33392,19660,17005,-1,-1,-1
2283,1,447,4291,17891,34151,20602,28165,-1
2284,0,8246,18248,15382,45527,27673,10398,-1
2285,1,44067,44938,21080,16707,40188,34195,36795
2286,0,39052,4737,39398,30727,7049,27975,35943
2287,0,204,30487,18451,20731,31343,9981,10277
2288,1,1562,41849,33628,25795,20646,21701,38696
2289,1,1968,35756,7350,34688,24768,-1,-1
2290,1,8410,30427,11187,38021,-1,-1,-1
2291,1,14763,38684,21816,47820,-1,-1,-1
2292,1,14354,14200,6042,42323,-1,-1,-1
2293,1,21974,3922,44566,25880,22336,30357,-1
2294,1,17185,33694,4149,32846,21937,86,-1
2295,1,37413,35887,5273,9633,41868,23835,21707
2296,0,20356,45040,16657,-1,-1,-1,-1
2297,1,14608,33080,25263,45466,34211,-1,-1
2298,0,32488,6690,49132,27800,-1,-1,-1
2299,1,2715,11309,44044,42979,32067,46812,23933
2300,1,32740,26977,37482,39923,-1,-1,-1
2301,1,15538,41363,11834,-1,-1,-1,-1
2302,1,44916,15484,41469,15760,15028,-1,-1
2303,0,464,9087,3622,24488,22136,17933,47568
2304,1,41670,20031,25456,9572,24582,23998,8765
2305,0,44854,3200,37522,-1,-1,-1,-1
2306,1,40914,5014,21454,30588,-1,-1,-1
2307,0,39630,30167,26522,-1,-1,-1,-1
2308,0,26647,46515,33580,44084,-1,-1,-1
2309,1,46841,39103,37780,9172,29773,-1,-1
2310,1,28711,47436,28450,32388,-1,-1,-1
2311,0,31851,26782,19828,-1,-1,-1,-1
2312,0,12248,42347,6118,49746,47953,-1,-1
2313,1,28387,3876,48290,-1,-1,-1,-1
2314,1,24385,1303,46522,40057,-1,-1,-1
2315,0,46627,2650,47759,-1,-1,-1,-1
2316,0,25828,6686,40625,-1,-1,-1,-1
2317,1,6346,33023,47139,27639,3441,-1,-1
2318,0,40079,33530,27837,14981,35319,45387,24057
2319,1,17904,30407,2133,13758,10333,14857,-1
2320,0,5117,41436,41794,-1,-1,-1,-1
2321,1,18153,29421,4990,-1,-1,-1,-1
2322,0,6146,18191,15551,28915,-1,-1,-1
2323,0,31196,32811,39171,42304,20230,29462,-1
2324,0,2258,15125,33360,48554,4420,25769,-1
2325,1,48049,28235,31701,20972,48975,18666,2052
2326,1,45321,15093,263,26927,-1,-1,-1
2327,0,45066,46858,28665,-1,-1,-1,-1
2328,0,12792,21289,1194,-1,-1,-1,-1
2329,0,45404,49643,3177,-1,-1,-1,-1
2330,1,34278,26100,13004,-1,-1,-1,-1
2331,1,1817,37113,38942,19316,24308,8902,33991
2332,0,40518,38023,15165,31550,-1,-1,-1
2333,1,38949,18367,44513,15845,34204,38438,18138
2334,0,3886,25648,494,41255,44570,-1,-1
2335,1,44746,44497,46971,34538,36470,-1,-1
2336,1,1274,20430,46255,11986,38766,-1,-1
2337,0,42236,21273,26103,45569,42099,23974,4439
2338,1,28111,41761,7908,-1,-1,-1,-1
2339,1,25026,8268,810,-1,-1,-1,-1
2340,0,41543,9294,2308,30993,10781,-1,-1
2341,0,26901,19273,5218,10646,-1,-1,-1
2342,0,517,5795,24720,30853,6482,-1,-1
2343,1,11118,14095,24870,24076,14090,14311,-1
2344,0,34187,5388,48152,48966,17496,-1,-1
2345,1,2898,10610,46773,30937,-1,-1,-1
2346,0,38030,14872,27346,35749,-1,-1,-1
2347,1,48744,40659,3615,28819,27372,35671,-1
2348,1,42400,44214,4185,9037,-1,-1,-1
2349,1,34421,5489,12492,8124,43228,-1,-1
2350,0,37155,23109,27118,43508,48196,-1,-1
2351,0,35086,20218,4540,11583,17155,30797,-1
2352,0,45372,44630,48854,18817,35911,20237,-1
2353,0,42836,4939,5189,35707,16814,-1,-1
2354,0,5989,38558,47042,31327,-1,-1,-1
2355,1,45935,8341,33833,42083,-1,-1,-1
2356,1,21963,26640,6070,25584,28348,-1,-1
2357,1,36138,3500,7164,23200,-1,-1,-1
2358,1,17725,35925,11713,27519,47661,30210,-1
2359,1,23818,45831,23280,509,-1,-1,-1
2360,1,4416,16270,30410,16290,107,28485,-1
2361,1,13858,34259,966,16106,31146,21417,-1
2362,1,17002,44375,46610,38836,30773,4608,44260
2363,0,2548,17537,39847,-1,-1,-1,-1
2364,1,30052,29193,29073,18906,25777,41741,-1
2365,1,11242,1516,47585,-1,-1,-1,-1
2366,0,1463,33242,11031,29105,-1,-1,-1
2367,0,39325,18885,43788,-1,-1,-1,-1
2368,1,5941,44749,27776,-1,-1,-1,-1
2369,0,23568,38453,377,-1,-1,-1,-1
2370,1,5652,23571,5298,-1,-1,-1,-1
2371,1,35229,42486,20433,14143,12004,25803,47300
2372,1,2867,40004,27804,-1,-1,-1,-1
2373,1,31557,32460,10385,26961,-1,-1,-1
2374,1,18352,25478,15081,34895,44731,15771,-1
2375,1,28443,37100,21450,49134,14576,46216,9298
2376,0,6112,42446,8372,47325,46340,30311,41414
2377,1,41531,10930,12472,-1,-1,-1,-1
2378,1,46842,16541,48305,8357,1179,18948,29360
2379,1,1801,20485,42680,37227,31233,19780,-1
2380,1,17354,46023,16841,-1,-1,-1,-1
2381,1,42748,22390,19813,14880,33075,-1,-1
2382,0,2043,42923,49502,39426,12597,42394,26764
2383,0,40919,45953,30876,47743,-1,-1,-1
2384,1,29274,2858,40621,-1,-1,-1,-1
2385,1,9739,13755,12668,28007,18868,16670,1346
2386,1,43232,27023,9377,3102,5613,1427,23037
2387,1,29159,49552,44069,16742,14558,33889,18273
2388,1,32025,20318,9842,12151,31993,45180,22719
2389,1,13557,6136,48215,5288,46935,27443,21203
2390,1,14014,32342,7653,37575,10772,-1,-1
2391,1,23700,23665,7900,-1,-1,-1,-1
2392,0,17894,43065,22910,49811,41998,25066,-1
2393,1,31716,45600,2935,16584,-1,-1,-1
2394,1,2232,3592,42985,36155,47066,-1,-1
2395,0,38474,46637,35025,4216,20814,8508,-1
2396,1,30144,7279,31211,45193,43540,34182,43808
2397,1,33601,30265,21327,1332,-1,-1,-1
2398,0,22872,15159,46012,278,-1,-1,-1
2399,1,6646,26413,13902,6352,23335,49537,-1
2400,0,37824,6275,15599,-1,-1,-1,-1
2401,1,22646,374,27791,2087,38500,-1,-1
2402,0,9440,16348,20820,25049,19079,14348,-1
2403,1,45239,4900,6514,26885,38585,-1,-1
2404,1,1146,12959,30287,40759,-1,-1,-1
2405,1,12990,46398,24534,15017,49529,44835,27833
2406,0,45036,45168,17598,10368,-1,-1,-1
2407,0,47655,10700,49323,34047,29367,7281,-1
2408,0,39355,5137,396,20026,26032,-1,-1
2409,0,45065,39507,12623,-1,-1,-1,-1
2410,1,19175,49820,13391,4148,32710,-1,-1
2411,1,41031,13206,47294,-1,-1,-1,-1
2412,1,37989,19711,37293,43124,45924,13800,24349
2413,1,29514,36556,27774,11778,35082,398,-1
2414,0,7567,14501,27344,23030,-1,-1,-1
2415,0,46068,49262,35331,46846,4214,-1,-1
2416,0,5183,15607,44776,13058,34282,19609,-1
2417,0,15699,49100,37681,6987,-1,-1,-1
2418,1,22698,5500,4815,47631,-1,-1,-1
2419,0,43042,4571,22451,25285,4183,-1,-1
2420,0,42829,3602,566,10962,-1,-1,-1
2421,1,23868,48977,47460,45712,18709,10575,-1
2422,0,6247,43046,15725,-1,-1,-1,-1
2423,1,47336,34128,45155,32892,7605,6024,28659
2424,1,23757,32744,25314,42798,-1,-1,-1
2425,0,1638,38834,19832,46070,17317,-1,-1
2426,1,8993,41593,25272,-1,-1,-1,-1
2427,1,3388,31579,47883,29456,-1,-1,-1
2428,0,9548,20196,38522,8686,30012,43588,-1
2429,1,36372,19730,34424,41373,-1,-1,-1
2430,1,24731,20552,8768,-1,-1,-1,-1
2431,1,40618,46285,29494,30395,19926,-1,-1
2432,1,4048,22613,30426,-1,-1,-1,-1
2433,0,25943,42245,40448,31810,-1,-1,-1
2434,1,5764,5815,30047,7236,23038,-1,-1
2435,1,41788,46409,15936,38935,9103,-1,-1
2436,0,14302,26976,2679,13608,48691,7375,-1
2437,1,36889,2505,38283,21926,49395,23045,-1
2438,1,43895,15962,35878,19568,2714,15561,9697
2439,0,28989,4770,9535,-1,-1,-1,-1
2440,1,42244,37281,45747,22334,-1,-1,-1
2441,0,19664,15249,36226,-1,-1,-1,-1
2442,0,17016,34125,31583,-1,-1,-1,-1
2443,1,6375,43478,25202,15815,-1,-1,-1
2444,0,26770,16854,36261,437,30223,-1,-1
2445,1,7315,4928,24681,16933,5242,4471,19600
2446,1,8047,28456,14299,31963,40464,13066,-1
2447,1,38881,17831,29106,47857,4235,44792,-1
2448,1,38704,8723,29117,20763,17510,33855,-1
2449,1,27239,9409,14521,-1,-1,-1,-1
2450,0,20795,43578,37703,23658,37354,40519,24528
2451,1,5826,9619,35905,34952,27902,17756,30880
2452,0,22865,14206,34771,-1,-1,-1,-1
2453,0,36434,49090,17255,11671,42572,-1,-1
2454,1,46688,42310,29132,9048,2622,6334,25863
2455,0,44212,45327,32433,41787,32871,-1,-1
2456,1,17396,7573,47291,16612,24800,23637,7829
2457,1,17836,8708,3108,1416,31769,15102,21704
2458,1,31068,3495,37363,37248,30814,-1,-1
2459,0,35106,14898,16721,-1,-1,-1,-1
2460,1,39445,16701,17731,31506,-1,-1,-1
2461,1,15135,14658,37294,24135,-1,-1,-1
2462,0,34106,45763,40431,29616,48602,-1,-1
2463,1,18136,46641,28078,49765,30840,-1,-1
2464,0,22858,2496,43264,38609,15388,-1,-1
2465,1,11115,33098,10484,-1,-1,-1,-1
2466,1,44852,47335,13595,32636,-1,-1,-1
2467,0,5775,41700,46642,29498,44762,14934,-1
2468,1,45956,5148,40380,-1,-1,-1,-1
2469,1,34050,6549,46891,47963,-1,-1,-1
2470,1,48993,9658,10994,34655,28738,12307,49978
2471,0,30465,25303,42046,-1,-1,-1,-1
2472,1,1109,48226,42034,6010,29237,-1,-1
2473,0,7555,47956,20397,9299,-1,-1,-1
2474,1,353,1133,45724,-1,-1,-1,-1
2475,1,44380,32000,10944,22513,13983,-1,-1
2476,0,3011,43600,42879,9229,32062,-1,-1
2477,0,38715,18391,40713,-1,-1,-1,-1
2478,1,39585,44506,29330,-1,-1,-1,-1
2479,1,7640,12267,44040,-1,-1,-1,-1
2480,1,18724,38357,40538,10044,2825,36328,-1
2481,1,26166,4032,15824,48013,2713,40692,13561
2482,1,13151,34090,15465,-1,-1,-1,-1
2483,1,17136,24632,25418,45604,-1,-1,-1
2484,1,2856,10085,5536,22566,-1,-1,-1
2485,1,48991,4077,18427,5981,-1,-1,-1
2486,1,49352,42776,9035,25672,-1,-1,-1
2487,0,31408,48741,11272,-1,-1,-1,-1
2488,1,29008,42130,479,16214,36552,-1,-1
2489,1,31842,30187,266,46779,-1,-1,-1
2490,0,28667,1090,44557,42739,-1,-1,-1
2491,1,39525,18342,42076,30578,-1,-1,-1
2492,0,3193,35963,30910,47877,2337,1197,46675
2493,1,7778,9871,29595,30122,5134,14115,-1
2494,1,39949,20649,3007,38420,9568,-1,-1
2495,1,10029,28825,16981,21022,-1,-1,-1
2496,0,30550,8934,42574,24316,24841,10568,26338
2497,1,46412,40090,5510,34869,6339,43445,48298
2498,0,48103,24646,6246,-1,-1,-1,-1
2499,1,36772,2220,34104,33605,3930,22652,27359
2500,1,7030,49136,774,573,44345,44088,-1
2501,1,1465,6167,3367,-1,-1,-1,-1
2502,1,15307,3438,7492,24432,40725,36954,-1
2503,1,23146,10221,27789,-1,-1,-1,-1
2504,0,38748,38673,48914,-1,-1,-1,-1
2505,1,19085,43688,9771,-1,-1,-1,-1
2506,1,34737,30390,6797,37270,27434,-1,-1
2507,1,13400,883,7303,45124,874,45943,-1
2508,0,11458,23877,11,27813,10713,-1,-1
2509,0,46014,3645,10448,-1,-1,-1,-1
2510,0,41968,3813,4523,-1,-1,-1,-1
2511,0,7231,39423,46647,12547,10917,16904,39863
2512,1,24728,12695,36114,29694,7528,28808,4756
2513,0,30432,1108,11090,42876,28136,19860,-1
2514,1,8054,5886,44551,-1,-1,-1,-1
2515,1,3542,8359,15074,40589,19528,2333,37768
2516,1,37791,22894,11790,43628,47118,17703,-1
2517,1,14474,22427,28883,5785,27395,-1,-1
2518,1,5883,37911,7002,-1,-1,-1,-1
2519,1,8801,39803,46757,34684,17117,31532,268
2520,1,3142,4800,35868,7422,21413,-1,-1
2521,1,4396,2156,28372,-1,-1,-1,-1
2522,1,32050,1441,25015,25072,-1,-1,-1
2523,1,27121,49882,19546,35893,13905,-1,-1
2524,1,32947,15558,6527,-1,-1,-1,-1
2525,1,49722,17487,37634,16966,-1,-1,-1
2526,1,12858,48444,11146,24050,1496,-1,-1
2527,1,733,44488,11903,11129,16794,33663,21063
2528,1,2330,6328,48537,-1,-1,-1,-1
2529,1,36840,2072,35883,19959,38707,-1,-1
2530,1,23633,3219,28910,23847,45261,24888,4040
2531,1,27396,26244,10410,41277,26419,444,32613
2532,1,11250,39232,40248,39372,13573,26815,48420
2533,0,25217,1336,6564,-1,-1,-1,-1
2534,1,4957,48693,3973,16109,22323,5964,31092
2535,1,34344,18925,28612,21222,6991,29938,43704
2536,1,1474,48990,24645,8857,-1,-1,-1
