,y,x0,x1,x2,x3,x4,x5,x6
2910,0,31607,39956,8499,-1,-1,-1,-1
2911,0,28664,35617,40316,-1,-1,-1,-1
2912,0,11893,39187,2487,41398,35649,-1,-1
2913,0,14851,14121,39177,7419,-1,-1,-1
2914,1,36416,48548,19013,10874,40929,-1,-1
2915,0,3039,43280,22454,29128,14848,-1,-1
2916,0,39960,4890,20761,29838,5640,6069,-1
2917,0,39549,15774,5292,19274,24494,43250,49929
2918,1,30424,40440,16830,11997,9682,33428,918
2919,0,8093,49830,30785,27019,-1,-1,-1
2920,0,45967,8260,23339,15247,-1,-1,-1
2921,0,21743,13774,47218,17530,4410,43310,-1
2922,1,46496,45538,21968,-1,-1,-1,-1
2923,1,17837,26674,38798,24572,49906,-1,-1
2924,0,41194,38287,31991,5523,22464,-1,-1
2925,0,27187,32255,5638,-1,-1,-1,-1
2926,0,48561,30839,44828,6742,11958,32951,-1
2927,0,25754,15610,43968,26680,-1,-1,-1
2928,0,8590,47148,10571,-1,-1,-1,-1
2929,0,21870,18224,38764,27627,15665,40715,-1
2930,1,5179,344,6702,-1,-1,-1,-1
2931,0,12642,29846,45782,19286,31438,9263,-1
2932,0,26407,24115,17698,-1,-1,-1,-1
2933,1,24324,31538,31490,29985,47494,-1,-1
2934,1,16825,30074,19114,8082,37555,29544,28595
2935,0,48469,27495,16732,34653,-1,-1,-1
2936,1,40455,44667,43836,38832,30529,21610,-1
2937,0,22040,9844,1024,47154,47751,18348,-1
2938,1,21887,31603,26033,46236,2647,130,33335
2939,0,16989,20777,24613,-1,-1,-1,-1
2940,0,3605,35124,20631,22344,30675,31573,-1
2941,0,29948,46673,31392,18045,49551,28969,32452
2942,0,20987,2955,1092,16329,44611,45118,-1
2943,0,21270,40038,5646,-1,-1,-1,-1
2944,1,5085,33891,710,1972,12558,42174,32206
2945,0,25047,33747,2756,-1,-1,-1,-1
2946,0,32208,11981,7309,16503,39737,-1,-1
2947,0,43967,21945,14668,35304,8889,-1,-1
2948,1,39621,9320,17805,49166,9702,-1,-1
2949,0,40647,5863,36580,21379,16974,-1,-1
2950,0,24859,30125,6670,-1,-1,-1,-1
2951,1,12217,21347,30302,49775,12854,-1,-1
2952,0,34073,32292,1588,12739,22637,23918,2375
2953,0,21846,4046,29908,15071,23841,-1,-1
2954,0,41174,45810,29459,38608,-1,-1,-1
2955,0,1837,19265,20740,32297,26995,35334,32281
2956,1,20383,20841,44024,-1,-1,-1,-1
2957,0,31355,44371,11571,2437,29335,-1,-1
2958,0,10005,40069,23892,4269,16197,-1,-1
2959,0,12340,9378,36393,49462,21003,-1,-1
2960,0,23497,16027,1434,25424,36761,4404,49326
2961,0,14172,10226,40574,46632,33898,-1,-1
2962,0,31977,29037,3483,38851,41726,1318,36910
2963,0,36896,8377,13705,-1,-1,-1,-1
2964,0,20896,40301,36387,13496,36214,9766,-1
2965,0,41854,24777,16188,10764,24238,-1,-1
2966,1,20767,23661,47334,27671,-1,-1,-1
2967,1,25840,42026,15393,12845,-1,-1,-1
2968,0,12645,43399,33845,28233,39498,48380,-1
2969,0,31191,17403,35161,46371,27059,8613,-1
2970,0,9929,31796,46288,47789,49381,38511,-1
2971,0,22672,31373,1047,-1,-1,-1,-1
2972,0,36379,31700,27633,38177,7701,-1,-1
2973,0,46728,11418,43127,11245,2709,5494,13752
2974,1,49931,23605,22362,-1,-1,-1,-1
2975,1,37130,27030,8290,45650,44664,-1,-1
2976,0,28868,15984,22697,39981,29434,-1,-1
2977,0,34826,36065,21166,993,22108,326,12384
2978,1,43613,4918,21287,33316,-1,-1,-1
2979,0,36721,39631,12988,45472,49472,-1,-1
2980,0,24625,11627,8552,13927,32771,4335,-1
2981,0,18846,35309,10013,-1,-1,-1,-1
2982,0,33956,21416,3124,3027,13597,44446,15033
2983,0,42669,20029,27857,5005,8886,46555,43345
2984,0,20153,38667,1321,17135,48441,45325,-1
2985,0,20333,32395,36438,12637,36707,8166,-1
2986,1,16423,36667,46241,39603,38999,21659,-1
2987,0,32623,49121,13272,33604,13600,14520,-1
2988,0,11293,6779,41929,18959,6723,29509,18670
2989,1,2857,11237,44440,31651,6480,-1,-1
2990,0,36732,49010,17617,34022,7383,-1,-1
2991,0,28515,23951,20240,33824,15182,35698,-1
2992,0,40429,3938,25861,-1,-1,-1,-1
2993,0,47106,11941,3252,16391,48293,32405,36493
2994,1,25751,1510,7729,40284,30862,12050,-1
2995,1,30927,38208,15681,45861,7335,10649,-1
2996,0,36809,41049,25127,16275,-1,-1,-1
2997,0,6137,6933,13023,4189,-1,-1,-1
2998,1,17113,28696,3525,42957,12760,-1,-1
2999,0,24884,26210,27736,38444,4880,15168,-1
3000,0,49241,39317,42191,15109,38094,40624,-1
3001,0,49425,35734,41708,31176,34748,24360,-1
3002,0,41276,28248,6289,674,4339,20490,14111
3003,0,3826,2883,25119,27069,8608,1514,19454
3004,1,45771,2222,7940,46063,20139,27998,-1
3005,1,7980,31505,23823,20398,-1,-1,-1
3006,0,4058,5220,44332,19376,21925,-1,-1
3007,0,36105,11011,49332,42479,6315,-1,-1
3008,1,36279,4045,8829,20989,6039,18804,-1
3009,0,31101,35706,9681,49102,10299,36861,42882
3010,0,41646,49634,39348,44736,-1,-1,-1
3011,0,15956,17812,23015,44263,8986,-1,-1
3012,1,25960,3004,21967,-1,-1,-1,-1
3013,1,7730,19358,8087,11102,677,12098,-1
3014,0,33111,6698,32014,48188,36400,-1,-1
3015,1,33031,35099,10397,34391,7454,-1,-1
3016,1,44572,8602,47804,32242,1723,-1,-1
3017,0,13642,3589,41908,42006,-1,-1,-1
3018,1,33318,32191,45616,46397,6972,-1,-1
3019,0,24201,2569,35356,44959,26983,26834,-1
3020,1,43731,48164,46911,3623,-1,-1,-1
3021,1,2350,38093,7537,-1,-1,-1,-1
3022,1,18012,27134,11674,44403,-1,-1,-1
3023,1,48780,22008,25778,-1,-1,-1,-1
3024,0,22500,20087,36076,6555,-1,-1,-1
3025,1,38133,11854,35504,31784,19388,38721,-1
3026,1,21047,39918,732,-1,-1,-1,-1
3027,0,29448,30855,7849,14714,31597,11840,-1
3028,0,38645,11988,44867,2109,-1,-1,-1
3029,0,13196,47706,45692,2054,1057,33606,46064
3030,1,32674,34648,3806,30634,2075,43989,-1
3031,0,12421,28676,32945,21603,-1,-1,-1
3032,0,38483,39115,42128,28551,4562,-1,-1
3033,1,2683,39816,35648,-1,-1,-1,-1
3034,1,2281,44072,9841,-1,-1,-1,-1
3035,0,20983,18659,39829,69,2195,19857,11420
3036,0,9851,34848,4003,28871,21490,35391,6662
3037,0,41715,15230,15035,-1,-1,-1,-1
3038,0,25124,30042,44529,5508,-1,-1,-1
3039,0,5511,29682,13728,-1,-1,-1,-1
3040,0,42132,25942,43696,242,-1,-1,-1
3041,1,11647,19634,39085,18270,-1,-1,-1
3042,1,14667,30,43505,10955,-1,-1,-1
3043,1,27858,34573,32403,41634,12045,-1,-1
3044,1,11616,22599,20355,-1,-1,-1,-1
3045,0,13455,28848,18339,47225,6911,27556,13825
3046,0,47083,27375,15738,44140,35766,20985,-1
3047,0,3957,25571,45806,11979,22664,17666,-1
3048,1,10125,11770,8497,-1,-1,-1,-1
3049,0,9044,6550,16730,4436,13089,20676,-1
3050,0,44539,33850,35072,27379,43379,9211,40702
3051,1,2592,39590,22160,-1,-1,-1,-1
3052,1,39374,3950,27348,49481,3790,31903,-1
3053,1,43917,25369,6874,20363,-1,-1,-1
3054,1,40638,2275,17814,1882,39907,11648,-1
3055,0,44953,8363,17851,27508,3286,-1,-1
3056,0,10812,27380,7998,46908,48642,43195,13240
3057,1,43176,49406,17149,-1,-1,-1,-1
3058,0,25070,30542,48520,19633,-1,-1,-1
3059,1,42747,29776,48176,49949,-1,-1,-1
3060,0,19607,13596,12727,29988,-1,-1,-1
3061,0,9899,30278,1009,9390,-1,-1,-1
3062,0,48967,45328,14573,13461,-1,-1,-1
3063,0,27792,40889,22704,-1,-1,-1,-1
3064,1,24051,10017,19182,2383,12737,21089,-1
3065,0,15961,34174,48249,30378,32751,-1,-1
3066,0,40343,2266,45007,5777,7323,19246,11288
3067,1,11968,48983,18585,6048,9285,1350,-1
3068,0,24620,27417,26441,-1,-1,-1,-1
3069,1,49312,34739,29973,-1,-1,-1,-1
3070,0,49337,24168,3474,2312,40180,-1,-1
3071,0,18332,34032,18434,17051,31015,-1,-1
3072,1,25780,36256,47188,33935,-1,-1,-1
3073,0,40203,649,20610,18503,45888,8966,-1
3074,0,21757,24822,10780,47830,19574,-1,-1
3075,1,14190,8240,32722,35867,35795,10779,-1
3076,0,35040,46887,25312,-1,-1,-1,-1
3077,0,45314,41879,34449,39975,49745,39982,19550
3078,0,16111,33196,35409,15143,-1,-1,-1
3079,1,17963,12272,40267,22929,764,-1,-1
3080,0,9129,3847,28652,46949,42566,-1,-1
3081,0,39450,34363,5873,43424,16049,9948,49846
3082,0,16696,35810,20839,41319,-1,-1,-1
3083,0,37448,49541,47453,32778,-1,-1,-1
3084,0,13558,20624,8925,16050,-1,-1,-1
3085,0,26151,22992,13524,4443,-1,-1,-1
3086,0,26257,35697,47233,-1,-1,-1,-1
3087,1,19026,45254,35388,-1,-1,-1,-1
3088,0,16031,39492,11239,45008,-1,-1,-1
3089,0,11878,165,11515,30091,36543,-1,-1
3090,1,32527,33820,40601,25722,-1,-1,-1
3091,0,38022,5551,46189,36275,-1,-1,-1
3092,0,12570,4127,12471,41839,21718,32546,-1
3093,0,46129,19453,42753,26208,-1,-1,-1
3094,1,29262,45371,37163,32072,16098,44675,11786
3095,1,7154,44434,17656,40408,48048,48106,-1
3096,1,1944,17201,30330,-1,-1,-1,-1
3097,1,6459,4445,18486,46188,-1,-1,-1
3098,1,8116,13287,26318,-1,-1,-1,-1
3099,0,39792,11376,46783,17620,-1,-1,-1
3100,0,47573,32909,38898,3485,-1,-1,-1
3101,0,22708,10840,39142,-1,-1,-1,-1
3102,0,403,29630,31720,-1,-1,-1,-1
3103,0,46356,22563,11404,6813,39819,-1,-1
3104,0,44379,1347,41996,2619,158,45073,-1
3105,0,9448,8403,12399,29940,-1,-1,-1
3106,0,13842,12648,16196,40897,49565,34627,18053
3107,0,44253,18995,16613,30849,-1,-1,-1
3108,0,26217,37694,19985,31554,27629,29910,46554
3109,1,49176,1632,1176,30736,-1,-1,-1
3110,1,39254,17,42977,8821,48052,-1,-1
3111,0,16311,11884,11343,22339,13576,23628,-1
3112,0,8277,25872,8641,-1,-1,-1,-1
3113,0,36429,12506,21678,7301,38597,2602,14250
3114,1,43802,23239,1054,48018,-1,-1,-1
3115,0,40967,48059,3067,47775,2343,-1,-1
3116,1,16764,47386,10063,38713,38783,12508,-1
3117,0,18495,31879,30010,17631,14733,36506,-1
3118,1,23272,32215,17417,-1,-1,-1,-1
3119,0,9469,27854,20798,23639,17294,43387,28361
3120,0,6468,41471,27096,27726,2373,42765,-1
3121,1,35314,32961,44640,11393,16293,27941,41920
3122,0,32734,1065,30179,25542,40656,-1,-1
3123,0,48012,25560,29310,376,36694,40094,-1
3124,1,31771,46712,44347,9051,17664,-1,-1
3125,1,20235,34389,16418,14083,21719,38217,15199
3126,0,16801,36453,40972,11472,49772,38125,45728
3127,0,1298,41591,34086,33265,35593,23101,44964
3128,0,26774,43702,19592,12522,2126,-1,-1
3129,0,39593,20636,46242,20907,44922,24092,-1
3130,0,42672,7647,28352,35961,-1,-1,-1
3131,0,23936,30189,13957,16976,34247,-1,-1
3132,0,5971,10121,5869,20919,6620,26798,-1
3133,1,44553,14771,48468,-1,-1,-1,-1
3134,0,31650,44748,49051,39701,12599,9577,-1
3135,1,35997,13969,4602,-1,-1,-1,-1
3136,0,1593,3955,12929,43004,44456,-1,-1
3137,1,418,43698,44586,16094,40479,-1,-1
3138,0,48845,10545,40529,1260,35785,-1,-1
3139,0,12949,11514,2564,8868,15501,-1,-1
3140,1,15101,26138,36757,7118,47301,-1,-1
3141,0,18923,1383,31374,25113,25819,-1,-1
3142,0,38194,9296,32697,12461,12495,-1,-1
3143,1,22206,2518,9015,47516,44780,-1,-1
3144,0,13954,14207,15744,47684,31248,833,-1
3145,1,12571,42496,9258,39625,8618,-1,-1
3146,0,31310,7183,45599,33818,40933,20743,-1
3147,0,21351,1991,14792,31181,43377,9781,26775
3148,0,942,4212,20882,25295,10071,36734,13274
3149,0,16432,35933,8824,-1,-1,-1,-1
3150,0,5133,14124,8139,38175,23294,49986,-1
3151,1,48100,18536,24197,33151,-1,-1,-1
3152,1,32133,8421,35658,-1,-1,-1,-1
3153,0,20509,3842,10286,4372,11759,34300,-1
3154,0,41284,37764,41296,-1,-1,-1,-1
3155,0,37320,25170,43287,11974,49172,19904,25356
3156,0,46666,38271,626,45228,31088,48177,-1
3157,0,40491,44756,37611,35544,32514,33215,2615
3158,1,25441,35155,1575,3100,28284,5182,-1
3159,1,1959,16759,30521,4908,39026,29700,33106
3160,1,46474,24177,17289,-1,-1,-1,-1
3161,1,36466,23695,29172,36856,30217,17775,32796
3162,1,44768,21298,39840,-1,-1,-1,-1
3163,0,35686,31032,13148,952,-1,-1,-1
3164,1,19761,24169,27210,-1,-1,-1,-1
3165,1,13590,39999,19620,29293,40950,-1,-1
3166,1,13474,22411,15946,43983,14725,25204,-1
3167,1,18783,31649,5476,19022,-1,-1,-1
3168,1,7618,20052,42603,43916,44653,43623,34
3169,0,34987,25341,43174,46053,17037,29942,-1
3170,0,34156,26061,40233,47113,6235,34006,-1
3171,0,4169,37849,47776,25268,15209,14310,12744
3172,0,34400,49680,44059,25001,36878,-1,-1
3173,0,10111,12025,3023,49394,-1,-1,-1
3174,0,387,16808,23517,41939,5436,45330,48789
3175,0,36228,18903,3735,46381,11925,-1,-1
3176,1,3584,23326,7109,38928,378,18481,-1
3177,0,45964,18464,37607,37464,-1,-1,-1
3178,0,25504,1793,28636,2165,-1,-1,-1
3179,1,44815,38631,45557,-1,-1,-1,-1
3180,1,4911,40853,35924,24877,-1,-1,-1
3181,0,37984,27259,37461,-1,-1,-1,-1
3182,0,1761,6426,35616,14812,28777,29690,-1
3183,1,4060,3470,21266,-1,-1,-1,-1
3184,0,18606,16133,8352,23417,26121,40669,-1
3185,0,35485,45067,28338,49687,49963,34266,31743
3186,0,41577,17437,37215,19573,14183,38508,-1
3187,0,45687,23198,33258,45335,32874,-1,-1
3188,0,49885,23264,6726,-1,-1,-1,-1
3189,0,40599,17561,37205,12036,22996,7569,46894
3190,1,3043,25413,46229,-1,-1,-1,-1
3191,0,21960,45346,24172,19705,3296,42364,-1
3192,0,49293,4405,780,49671,48532,17657,-1
3193,0,30208,26763,16169,-1,-1,-1,-1
3194,0,41509,14173,8135,2987,32935,18347,-1
3195,1,32719,22274,34289,-1,-1,-1,-1
3196,0,3186,34628,1856,29611,-1,-1,-1
3197,0,28194,21469,29243,48544,2588,42255,10838
3198,0,14214,44710,40190,32428,12389,8561,22772
3199,1,48154,6671,6601,14269,-1,-1,-1
3200,0,10727,7571,42657,18152,21216,9370,40423
3201,1,9164,11841,48026,23855,19842,36517,41527
3202,0,21165,21660,9937,31874,39074,39801,-1
3203,0,5157,21841,17867,-1,-1,-1,-1
3204,0,39860,46730,29996,32034,-1,-1,-1
3205,1,13787,43352,9188,12690,33101,46896,-1
3206,0,12520,1061,17817,5384,12066,5632,22826
3207,0,18921,16501,49206,6532,14189,7696,28077
3208,0,12168,474,32421,697,44056,-1,-1
3209,0,39539,29821,5647,28100,-1,-1,-1
3210,0,24224,14623,47164,1288,7078,41343,1334
3211,0,30213,26712,46530,47621,-1,-1,-1
3212,1,3128,16380,2896,9000,-1,-1,-1
3213,0,19380,33404,38685,32537,4341,23209,27911
3214,0,28547,9918,40482,7123,34679,-1,-1
3215,1,37644,36729,8022,1086,-1,-1,-1
3216,1,14993,35626,12649,-1,-1,-1,-1
3217,0,20513,12890,19484,13726,16114,-1,-1
3218,0,38286,29775,43312,44455,19442,14470,37171
3219,1,12108,30034,45206,49280,4292,-1,-1
3220,0,42471,46870,2449,39313,37385,44772,-1
3221,0,39518,43799,34530,42774,-1,-1,-1
3222,0,43036,32618,46993,9640,7760,27338,-1
3223,1,24924,38068,12768,12534,19599,37903,-1
3224,0,712,21234,9785,47856,36709,34793,-1
3225,1,36150,6492,20261,7469,29258,39165,-1
3226,1,34412,36866,34908,37882,45318,-1,-1
3227,1,14313,25667,37463,28035,-1,-1,-1
3228,0,43946,10850,14913,13738,21940,18177,-1
3229,0,7320,11899,36431,44138,20909,38319,33273
3230,0,18197,17717,20902,15273,34557,2894,27968
3231,0,26923,30618,34102,10792,-1,-1,-1
3232,0,42584,26242,37342,37748,39523,37693,-1
3233,1,6528,17663,8923,-1,-1,-1,-1
3234,0,15949,37885,6558,1203,41583,-1,-1
3235,1,10371,43998,19067,1204,6379,-1,-1
3236,1,48372,28904,27481,5467,-1,-1,-1
3237,0,4322,3820,3614,20075,27514,43267,28125
3238,1,46916,35646,26903,41660,35080,9838,12019
3239,0,48757,26595,21654,-1,-1,-1,-1
3240,0,22648,3357,34778,19855,-1,-1,-1
3241,0,24068,32566,15140,49211,-1,-1,-1
3242,0,29647,21135,17342,46825,38627,8170,8687
3243,0,43605,3660,28778,6225,14453,-1,-1
3244,1,2510,5916,37462,25606,5490,18245,-1
3245,0,29196,1343,31462,49914,43801,45735,15606
3246,1,11919,42258,15965,39033,6198,19534,-1
3247,1,40711,46566,21851,-1,-1,-1,-1
3248,0,29999,42896,20668,-1,-1,-1,-1
3249,0,21900,30739,46298,37063,-1,-1,-1
3250,0,49494,11783,9905,28905,-1,-1,-1
3251,0,41895,44600,40066,20697,5026,15869,-1
3252,1,8970,1248,25867,-1,-1,-1,-1
3253,0,36022,25824,43396,27517,-1,-1,-1
3254,1,7091,49139,23378,8049,-1,-1,-1
3255,0,39023,32098,48090,-1,-1,-1,-1
3256,0,24263,21632,36574,-1,-1,-1,-1
3257,0,20275,36192,7948,-1,-1,-1,-1
3258,1,31859,45883,5371,10562,7775,-1,-1
3259,0,10732,15421,6388,46051,28227,-1,-1
3260,0,43521,39881,43206,14921,16617,-1,-1
3261,1,26780,33711,27665,7602,11105,-1,-1
3262,0,9564,9576,8439,20273,45354,45427,-1
3263,1,36357,39903,8471,10331,38135,17024,23028
3264,0,31198,35120,48755,22178,46953,-1,-1
3265,0,46817,12075,10497,978,10542,34900,-1
3266,0,30468,3155,2086,42741,16242,28662,-1
3267,0,39798,3256,36376,40800,9339,34163,-1
3268,1,28722,13991,14651,-1,-1,-1,-1
3269,0,21595,20254,16969,16213,47245,5559,22535
3270,0,47880,1500,12299,-1,-1,-1,-1
3271,0,26773,13270,25607,1526,32227,-1,-1
3272,0,17456,21631,39576,28863,43768,11260,-1
3273,0,25663,32173,5780,22781,1758,-1,-1
3274,0,43669,23716,4801,29232,-1,-1,-1
3275,0,10946,11930,15341,23676,35722,45736,212
3276,1,42387,8795,17277,-1,-1,-1,-1
3277,0,19042,17680,10362,5821,-1,-1,-1
3278,0,41678,3481,43583,40623,43095,21820,22629
3279,1,18418,20479,25180,30423,15057,22605,-1
3280,1,29868,45121,15652,-1,-1,-1,-1
3281,0,46725,45093,24764,3160,17134,46506,-1
3282,0,9419,12507,17825,33190,24152,13849,7577
3283,0,41911,12513,9975,-1,-1,-1,-1
3284,1,12484,24178,47018,20041,40709,-1,-1
3285,1,8111,7698,4428,1433,20205,-1,-1
3286,1,43067,46386,3109,-1,-1,-1,-1
3287,0,45709,26184,10865,40952,-1,-1,-1
3288,1,2879,2750,34922,-1,-1,-1,-1
3289,0,43434,47390,31726,-1,-1,-1,-1
3290,1,20573,43092,1904,11635,7769,-1,-1
3291,0,37474,19030,26305,24909,13353,-1,-1
3292,0,33881,30376,17936,18834,-1,-1,-1
3293,0,13548,45988,7326,8483,-1,-1,-1
3294,0,24664,37938,23018,-1,-1,-1,-1
3295,0,19107,121,46786,16003,11052,7215,-1
3296,0,963,16610,2847,1147,-1,-1,-1
3297,0,36348,36946,22004,37677,13384,6889,1251
3298,0,5281,36265,23452,28480,37377,-1,-1
3299,0,13209,45374,19793,3480,41179,35808,14680
3300,0,43458,47620,38082,42704,21215,19375,-1
3301,1,30864,4411,27615,21964,-1,-1,-1
3302,0,33321,40225,28203,23990,8729,3451,-1
3303,0,2628,38352,35138,37071,-1,-1,-1
3304,0,32984,24806,24863,-1,-1,-1,-1
3305,0,10245,13143,35126,49799,-1,-1,-1
3306,1,42487,41055,41982,48406,-1,-1,-1
3307,0,16726,19221,42994,-1,-1,-1,-1
3308,1,19883,40535,3354,-1,-1,-1,-1
3309,0,27838,38212,9116,44203,48412,14091,37839
3310,1,31911,31284,13008,16540,47527,-1,-1
3311,0,35134,11849,7840,14454,14968,-1,-1
3312,0,2071,19241,19458,9358,11488,19826,31873
3313,0,35663,264,25296,25956,-1,-1,-1
3314,1,26969,18914,12654,8725,42695,-1,-1
3315,1,23462,14777,9029,48940,34140,38632,27859
3316,0,24666,41894,4641,22905,33358,9042,-1
3317,0,41305,17779,28790,1719,-1,-1,-1
3318,0,34558,40769,40392,10718,-1,-1,-1
3319,1,7119,12527,4483,-1,-1,-1,-1
3320,0,25210,47396,30616,-1,-1,-1,-1
3321,1,20314,20747,12798,-1,-1,-1,-1
3322,0,36424,30975,38893,3662,8560,11677,-1
3323,1,14447,19625,31265,34934,40819,6053,-1
3324,1,5890,6746,8388,15129,23909,-1,-1
3325,0,15069,762,10200,33644,13831,45856,-1
3326,0,49234,37718,21597,-1,-1,-1,-1
3327,0,6768,16504,4634,7438,-1,-1,-1
3328,1,32212,6879,36036,10984,-1,-1,-1
3329,0,15392,19979,12784,26228,24823,38253,28866
3330,1,48557,44180,22199,47630,26575,13938,-1
3331,0,6596,48995,26585,12893,34202,42519,25987
3332,1,34382,38073,6000,26670,-1,-1,-1
3333,0,9508,35511,3965,12220,39285,11257,21429
3334,0,23337,22561,29898,-1,-1,-1,-1
3335,0,32380,30130,18247,48116,-1,-1,-1
3336,1,21763,4480,25986,6264,21641,-1,-1
3337,1,7594,42035,16185,-1,-1,-1,-1
3338,0,6814,6725,45945,37967,16019,30019,48526
3339,1,33389,6003,34732,23349,26537,27591,16831
3340,0,22570,36673,24307,3406,43262,-1,-1
3341,0,5557,48842,42427,6597,-1,-1,-1
3342,0,12249,5992,9238,-1,-1,-1,-1
3343,1,4430,48958,28998,11370,3165,8105,-1
3344,0,22146,47163,38398,48284,46032,-1,-1
3345,0,47879,12097,5824,4197,38801,24280,-1
3346,0,4126,43651,20053,18163,17737,41119,-1
3347,0,37112,45195,29698,-1,-1,-1,-1
3348,1,19068,243,21366,-1,-1,-1,-1
3349,0,34083,22862,22489,12730,15751,43722,-1
3350,0,24978,42303,703,-1,-1,-1,-1
3351,0,38250,17792,42966,44467,8340,16337,26381
3352,1,5976,39761,1896,-1,-1,-1,-1
3353,0,35917,35799,16239,4254,40664,25514,-1
3354,0,22667,23475,9753,852,34149,11733,8845
3355,0,16778,43331,37178,28749,17860,-1,-1
3356,1,38702,7581,3839,-1,-1,-1,-1
3357,0,25742,27852,2310,12327,11865,38148,44217
3358,0,37403,40113,36714,-1,-1,-1,-1
3359,0,42283,47478,4268,5261,9997,-1,-1
3360,0,31051,41146,29668,33533,43500,21407,49282
3361,0,35271,6604,7792,26915,42300,28104,-1
3362,0,1296,28156,18483,-1,-1,-1,-1
3363,0,26388,24979,35264,4667,39946,1026,43972
3364,0,30714,34384,6018,-1,-1,-1,-1
3365,0,33286,33029,5740,32968,19548,43805,-1
3366,0,38299,20260,48080,44744,5336,4717,-1
3367,0,26059,33544,47410,32842,-1,-1,-1
3368,1,44645,33354,19847,23534,31354,-1,-1
3369,1,5858,46625,48178,-1,-1,-1,-1
3370,1,25078,5107,30842,21970,43090,34436,8969
3371,0,17871,20019,20351,16441,-1,-1,-1
3372,0,36410,13870,19165,1564,-1,-1,-1
3373,0,19896,21744,26065,19021,12276,-1,-1
3374,1,25797,26443,20722,24396,44819,21261,-1
3375,1,41144,31444,46791,40249,45624,-1,-1
3376,0,34608,30647,14756,34103,2001,-1,-1
3377,0,49478,41388,775,43367,40186,-1,-1
3378,0,29998,983,44237,1387,39437,29390,14150
3379,0,10446,36209,7285,23994,-1,-1,-1
3380,1,47489,37724,1815,22255,139,30594,40324
3381,1,48773,9473,45192,14703,32789,5915,-1
3382,0,36272,17086,12277,24350,48767,41242,27316
3383,0,46646,13533,6580,38689,26387,46376,5686
3384,0,44432,1794,26359,5531,35251,44177,-1
3385,0,17652,18149,31263,21297,-1,-1,-1
3386,0,32727,8867,4620,7643,455,12241,-1
3387,0,14134,16296,35551,30705,47366,10818,-1
3388,0,11976,12080,45570,21484,-1,-1,-1
3389,0,3033,44709,23127,1613,12246,14649,-1
3390,0,46989,6169,119,42089,-1,-1,-1
3391,0,47757,13198,44620,2041,43400,-1,-1
3392,0,35231,22734,37442,28828,24927,9525,-1
3393,0,44550,36213,42193,-1,-1,-1,-1
3394,0,29136,49245,42619,21206,-1,-1,-1
3395,1,5705,41806,33338,37416,47028,37956,-1
3396,1,19247,40548,22649,8707,28587,-1,-1
3397,0,45820,1275,10354,38835,29673,16041,2215
3398,0,30006,39743,2009,-1,-1,-1,-1
3399,0,17758,48440,31907,41134,15885,23942,-1
3400,1,14218,34805,8637,21647,36274,5162,48888
3401,0,8832,18858,33303,16811,45428,37920,15482
3402,0,43409,40865,15878,-1,-1,-1,-1
3403,0,41657,32106,41176,8918,22964,45334,34422
3404,0,49120,15670,22818,35837,-1,-1,-1
3405,1,42325,44937,4170,17819,-1,-1,-1
3406,1,48950,21156,25949,27889,-1,-1,-1
3407,0,11149,15968,31326,37610,43252,22270,-1
3408,0,12774,22670,10383,44694,14592,871,-1
3409,0,3580,4709,41937,43012,990,-1,-1
3410,1,44887,27300,122,-1,-1,-1,-1
3411,0,20315,24202,28594,9094,19034,3208,18294
3412,0,19119,2074,25652,23522,-1,-1,-1
3413,0,42659,27178,40731,-1,-1,-1,-1
3414,0,22573,47125,24980,35003,19100,-1,-1
3415,0,12325,13626,30952,21978,14722,-1,-1
3416,0,40152,13128,34480,11501,17366,26697,-1
3417,1,36014,20174,42118,35657,10843,36315,21499
3418,1,15122,47629,1994,-1,-1,-1,-1
3419,0,11895,18176,10797,26088,-1,-1,-1
3420,0,26310,16596,10650,7589,14734,-1,-1
3421,0,1662,12629,28929,17183,9556,46839,-1
3422,0,36671,26850,6996,23215,48517,42183,-1
3423,0,4450,16132,24699,8099,-1,-1,-1
3424,0,32005,7057,18466,43040,31999,49575,-1
3425,0,47432,22600,12459,41015,45992,20464,2390
3426,0,1520,13985,27468,9747,16985,-1,-1
3427,0,15801,42395,10603,18746,30972,40626,45085
3428,0,33185,43301,45722,35360,34585,6934,-1
3429,0,1871,37161,24084,13839,-1,-1,-1
3430,0,21410,33847,8814,29268,-1,-1,-1
3431,0,21844,44500,36622,6252,36626,22091,-1
3432,0,45918,11558,3725,12378,-1,-1,-1
3433,1,34517,9919,28726,47571,-1,-1,-1
3434,0,15002,11858,40964,6148,-1,-1,-1
3435,1,12309,27706,10854,16797,35879,49855,-1
3436,0,2656,32379,47977,6977,-1,-1,-1
3437,0,43465,22657,18250,1311,23759,21789,-1
3438,0,15706,7723,34708,29408,21363,38528,8019
3439,0,2153,30043,7842,4952,31547,21214,42177
3440,0,45710,17078,3250,35467,18479,1149,40435
3441,1,37901,31383,39367,-1,-1,-1,-1
3442,0,42410,45163,47449,31071,36838,-1,-1
3443,0,38476,35284,12478,1305,-1,-1,-1
3444,0,9539,1981,41357,34253,1029,6899,47686
3445,0,14077,1730,33915,47103,21025,15061,-1
3446,1,12337,37850,12073,29435,-1,-1,-1
3447,0,2078,25111,10863,43611,38075,-1,-1
3448,1,42757,33096,37345,39396,6219,4751,-1
